timestamp,algorithm,packet_loss_percent,base_delay_ms,jitter_ms,trial_number,success,handshake_time_ms,error_reason
2026-04-25T12:32:21.242819,ECC_TLS,3,50,20,27,1,1604.548,
2026-04-25T12:32:21.896896,ECC_TLS,3,50,20,28,1,551.348,
2026-04-25T12:32:22.514903,ECC_TLS,3,50,20,29,1,512.089,
2026-04-25T12:32:24.096117,ECC_TLS,3,50,20,30,1,1474.336,
2026-04-25T12:32:25.177720,ECC_TLS,3,50,50,1,1,632.697,
2026-04-25T12:32:25.951059,ECC_TLS,3,50,50,2,1,668.507,
2026-04-25T12:32:26.691748,ECC_TLS,3,50,50,3,1,636.137,
2026-04-25T12:32:28.533064,ECC_TLS,3,50,50,4,1,1737.288,
2026-04-25T12:32:29.146636,ECC_TLS,3,50,50,5,1,509.13,
2026-04-25T12:32:29.689338,ECC_TLS,3,50,50,6,1,439.164,
2026-04-25T12:32:30.380348,ECC_TLS,3,50,50,7,1,582.864,
2026-04-25T12:32:32.352399,ECC_TLS,3,50,50,8,1,1868.826,
2026-04-25T12:32:33.080174,ECC_TLS,3,50,50,9,1,623.822,
2026-04-25T12:32:33.636581,ECC_TLS,3,50,50,10,1,452.186,
2026-04-25T12:32:34.145361,ECC_TLS,3,50,50,11,1,404.328,
2026-04-25T12:32:34.864114,ECC_TLS,3,50,50,12,1,612.173,
2026-04-25T12:32:35.505799,ECC_TLS,3,50,50,13,1,536.72,
2026-04-25T12:32:36.604282,ECC_TLS,3,50,50,14,1,992.476,
2026-04-25T12:32:37.348590,ECC_TLS,3,50,50,15,1,639.193,
2026-04-25T12:32:37.944271,ECC_TLS,3,50,50,16,1,491.225,
2026-04-25T12:32:38.505476,ECC_TLS,3,50,50,17,1,456.898,
2026-04-25T12:32:39.181048,ECC_TLS,3,50,50,18,1,570.099,
2026-04-25T12:32:39.862345,ECC_TLS,3,50,50,19,1,577.902,
