timestamp,algorithm,packet_loss_percent,base_delay_ms,jitter_ms,trial_number,success,handshake_time_ms,error_reason
2026-04-26T14:41:51.109669,KYBER_TLS,0,50,50,28,1,311.85,
2026-04-26T14:41:51.781179,KYBER_TLS,0,50,50,29,1,489.277,
2026-04-26T14:41:52.199975,KYBER_TLS,0,50,50,30,1,313.445,
2026-04-26T14:41:53.187901,KYBER_TLS,1,50,0,1,1,600.127,
2026-04-26T14:41:53.970885,KYBER_TLS,1,50,0,2,1,682.063,
2026-04-26T14:41:54.631921,KYBER_TLS,1,50,0,3,1,557.153,
2026-04-26T14:41:55.074013,KYBER_TLS,1,50,0,4,1,335.494,
2026-04-26T14:41:55.731027,KYBER_TLS,1,50,0,5,1,551.285,
2026-04-26T14:41:56.466563,KYBER_TLS,1,50,0,6,1,634.166,
2026-04-26T14:41:57.273610,KYBER_TLS,1,50,0,7,1,705.852,
2026-04-26T14:41:57.871509,KYBER_TLS,1,50,0,8,1,467.508,
2026-04-26T14:41:58.716778,KYBER_TLS,1,50,0,9,1,665.604,
2026-04-26T14:41:59.589012,KYBER_TLS,1,50,0,10,1,771.035,
2026-04-26T14:42:00.255790,KYBER_TLS,1,50,0,11,1,461.256,
2026-04-26T14:42:00.700902,KYBER_TLS,1,50,0,12,1,343.963,
2026-04-26T14:42:01.427020,KYBER_TLS,1,50,0,13,1,607.217,
2026-04-26T14:42:02.150445,KYBER_TLS,1,50,0,14,1,620.762,
2026-04-26T14:42:02.756273,KYBER_TLS,1,50,0,15,1,503.318,
2026-04-26T14:42:03.441076,KYBER_TLS,1,50,0,16,1,459.204,
2026-04-26T14:42:04.339740,KYBER_TLS,1,50,0,17,1,783.312,
2026-04-26T14:42:05.042597,KYBER_TLS,1,50,0,18,1,602.096,
2026-04-26T14:42:05.964496,KYBER_TLS,1,50,0,19,1,772.465,
2026-04-26T14:42:06.717926,KYBER_TLS,1,50,0,20,1,651.879,
2026-04-26T14:42:07.479537,KYBER_TLS,1,50,0,21,1,660.381,
2026-04-26T14:42:08.213617,KYBER_TLS,1,50,0,22,1,612.959,
2026-04-26T14:42:08.906859,KYBER_TLS,1,50,0,23,1,590.779,
2026-04-26T14:42:09.679217,KYBER_TLS,1,50,0,24,1,669.277,
2026-04-26T14:42:10.723738,KYBER_TLS,1,50,0,25,1,943.143,
2026-04-26T14:42:11.409389,KYBER_TLS,1,50,0,26,1,581.574,
2026-04-26T14:42:12.191578,KYBER_TLS,1,50,0,27,1,677.414,
2026-04-26T14:42:12.868006,KYBER_TLS,1,50,0,28,1,558.416,
2026-04-26T14:42:13.762894,KYBER_TLS,1,50,0,29,1,776.653,
2026-04-26T14:42:14.561354,KYBER_TLS,1,50,0,30,1,696.828,
2026-04-26T14:42:15.795995,KYBER_TLS,1,50,20,1,1,606.398,
2026-04-26T14:42:16.461353,KYBER_TLS,1,50,20,2,1,562.592,
2026-04-26T14:42:16.989457,KYBER_TLS,1,50,20,3,1,426.226,
2026-04-26T14:42:17.546273,KYBER_TLS,1,50,20,4,1,451.573,
2026-04-26T14:42:18.006641,KYBER_TLS,1,50,20,5,1,346.845,
2026-04-26T14:42:18.560857,KYBER_TLS,1,50,20,6,1,452.887,
2026-04-26T14:42:19.173604,KYBER_TLS,1,50,20,7,1,488.164,
2026-04-26T14:42:19.872785,KYBER_TLS,1,50,20,8,1,559.836,
2026-04-26T14:42:20.516640,KYBER_TLS,1,50,20,9,1,525.24,
2026-04-26T14:42:21.031157,KYBER_TLS,1,50,20,10,1,393.664,
2026-04-26T14:42:21.637517,KYBER_TLS,1,50,20,11,1,429.351,
2026-04-26T14:42:22.030749,KYBER_TLS,1,50,20,12,1,290.429,
2026-04-26T14:42:22.658318,KYBER_TLS,1,50,20,13,1,522.831,
2026-04-26T14:42:23.165119,KYBER_TLS,1,50,20,14,1,404.992,
2026-04-26T14:42:23.727393,KYBER_TLS,1,50,20,15,1,406.35,
2026-04-26T14:42:24.106902,KYBER_TLS,1,50,20,16,1,277.388,
2026-04-26T14:42:24.605704,KYBER_TLS,1,50,20,17,1,344.862,
2026-04-26T14:42:25.038726,KYBER_TLS,1,50,20,18,1,332.402,
2026-04-26T14:42:25.610804,KYBER_TLS,1,50,20,19,1,450.907,
2026-04-26T14:42:26.136503,KYBER_TLS,1,50,20,20,1,411.76,
2026-04-26T14:42:26.564960,KYBER_TLS,1,50,20,21,1,320.181,
2026-04-26T14:42:27.020140,KYBER_TLS,1,50,20,22,1,352.728,
2026-04-26T14:42:27.692331,KYBER_TLS,1,50,20,23,1,501.097,
2026-04-26T14:42:28.303331,KYBER_TLS,1,50,20,24,1,402.222,
2026-04-26T14:42:28.807515,KYBER_TLS,1,50,20,25,1,340.926,
2026-04-26T14:42:29.543539,KYBER_TLS,1,50,20,26,1,633.878,
2026-04-26T14:42:30.303252,KYBER_TLS,1,50,20,27,1,627.208,
2026-04-26T14:42:30.899671,KYBER_TLS,1,50,20,28,1,461.776,
2026-04-26T14:42:31.462660,KYBER_TLS,1,50,20,29,1,452.77,
2026-04-26T14:42:32.009566,KYBER_TLS,1,50,20,30,1,445.463,
2026-04-26T14:42:33.564515,KYBER_TLS,1,50,50,1,1,855.472,
2026-04-26T14:42:34.128317,KYBER_TLS,1,50,50,2,1,462.546,
2026-04-26T14:42:34.958518,KYBER_TLS,1,50,50,3,1,727.679,
2026-04-26T14:42:35.553898,KYBER_TLS,1,50,50,4,1,483.352,
2026-04-26T14:42:36.188615,KYBER_TLS,1,50,50,5,1,531.392,
2026-04-26T14:42:36.909980,KYBER_TLS,1,50,50,6,1,618.833,
2026-04-26T14:42:37.567755,KYBER_TLS,1,50,50,7,1,520.097,
2026-04-26T14:42:38.381457,KYBER_TLS,1,50,50,8,1,686.657,
2026-04-26T14:42:38.789725,KYBER_TLS,1,50,50,9,1,304.171,
2026-04-26T14:42:39.445545,KYBER_TLS,1,50,50,10,1,554.472,
2026-04-26T14:42:40.225829,KYBER_TLS,1,50,50,11,1,650.202,
2026-04-26T14:42:40.653300,KYBER_TLS,1,50,50,12,1,326.303,
2026-04-26T14:42:41.081126,KYBER_TLS,1,50,50,13,1,318.782,
2026-04-26T14:42:41.615855,KYBER_TLS,1,50,50,14,1,376.743,
2026-04-26T14:42:42.226751,KYBER_TLS,1,50,50,15,1,500.344,
2026-04-26T14:42:42.777218,KYBER_TLS,1,50,50,16,1,441.069,
2026-04-26T14:42:43.320708,KYBER_TLS,1,50,50,17,1,422.545,
2026-04-26T14:42:44.030808,KYBER_TLS,1,50,50,18,1,573.026,
2026-04-26T14:42:44.878661,KYBER_TLS,1,50,50,19,1,745.117,
2026-04-26T14:42:45.423520,KYBER_TLS,1,50,50,20,1,435.695,
2026-04-26T14:42:46.074133,KYBER_TLS,1,50,50,21,1,502.144,
2026-04-26T14:42:46.477989,KYBER_TLS,1,50,50,22,1,294.81,
2026-04-26T14:42:47.186974,KYBER_TLS,1,50,50,23,1,595.569,
2026-04-26T14:42:47.557277,KYBER_TLS,1,50,50,24,1,259.618,
2026-04-26T14:42:48.046276,KYBER_TLS,1,50,50,25,1,383.674,
2026-04-26T14:42:48.584136,KYBER_TLS,1,50,50,26,1,425.498,
2026-04-26T14:42:49.021943,KYBER_TLS,1,50,50,27,1,336.185,
2026-04-26T14:42:49.604940,KYBER_TLS,1,50,50,28,1,479.462,
2026-04-26T14:42:50.236770,KYBER_TLS,1,50,50,29,1,529.454,
2026-04-26T14:42:51.215406,KYBER_TLS,1,50,50,30,1,877.356,
2026-04-26T14:42:53.665396,KYBER_TLS,2,50,0,1,1,2091.918,
2026-04-26T14:42:54.124417,KYBER_TLS,2,50,0,2,1,357.733,
2026-04-26T14:42:54.689150,KYBER_TLS,2,50,0,3,1,464.033,
2026-04-26T14:42:55.417355,KYBER_TLS,2,50,0,4,1,624.427,
2026-04-26T14:42:56.149130,KYBER_TLS,2,50,0,5,1,630.871,
2026-04-26T14:42:56.730024,KYBER_TLS,2,50,0,6,1,479.256,
2026-04-26T14:42:57.415692,KYBER_TLS,2,50,0,7,1,580.463,
2026-04-26T14:42:58.039805,KYBER_TLS,2,50,0,8,1,498.523,
2026-04-26T14:42:58.776614,KYBER_TLS,2,50,0,9,1,626.293,
2026-04-26T14:42:59.253564,KYBER_TLS,2,50,0,10,1,375.082,
2026-04-26T14:43:00.021241,KYBER_TLS,2,50,0,11,1,660.669,
2026-04-26T14:43:00.774517,KYBER_TLS,2,50,0,12,1,652.229,
2026-04-26T14:43:01.375588,KYBER_TLS,2,50,0,13,1,499.417,
2026-04-26T14:43:02.095822,KYBER_TLS,2,50,0,14,1,552.571,
2026-04-26T14:43:03.134522,KYBER_TLS,2,50,0,15,1,937.568,
2026-04-26T14:43:03.667969,KYBER_TLS,2,50,0,16,1,431.211,
2026-04-26T14:43:04.301651,KYBER_TLS,2,50,0,17,1,508.706,
2026-04-26T14:43:04.911662,KYBER_TLS,2,50,0,18,1,508.39,
2026-04-26T14:43:05.423716,KYBER_TLS,2,50,0,19,1,406.084,
2026-04-26T14:43:05.953896,KYBER_TLS,2,50,0,20,1,427.843,
2026-04-26T14:43:06.694971,KYBER_TLS,2,50,0,21,1,627.153,
2026-04-26T14:43:07.303861,KYBER_TLS,2,50,0,22,1,457.789,
2026-04-26T14:43:08.013726,KYBER_TLS,2,50,0,23,1,533.967,
2026-04-26T14:43:08.654393,KYBER_TLS,2,50,0,24,1,537.592,
2026-04-26T14:43:09.132258,KYBER_TLS,2,50,0,25,1,374.627,
2026-04-26T14:43:09.781475,KYBER_TLS,2,50,0,26,1,534.951,
2026-04-26T14:43:10.408418,KYBER_TLS,2,50,0,27,1,509.252,
2026-04-26T14:43:10.868540,KYBER_TLS,2,50,0,28,1,347.67,
2026-04-26T14:43:11.415835,KYBER_TLS,2,50,0,29,1,420.085,
2026-04-26T14:43:11.878439,KYBER_TLS,2,50,0,30,1,358.978,
2026-04-26T14:43:12.541733,KYBER_TLS,2,50,20,1,1,306.197,
2026-04-26T14:43:13.079321,KYBER_TLS,2,50,20,2,1,436.317,
2026-04-26T14:43:13.605580,KYBER_TLS,2,50,20,3,1,425.0,
2026-04-26T14:43:14.147963,KYBER_TLS,2,50,20,4,1,438.517,
2026-04-26T14:43:14.610555,KYBER_TLS,2,50,20,5,1,355.055,
2026-04-26T14:43:15.219532,KYBER_TLS,2,50,20,6,1,507.274,
2026-04-26T14:43:15.680052,KYBER_TLS,2,50,20,7,1,353.555,
2026-04-26T14:43:16.187963,KYBER_TLS,2,50,20,8,1,396.984,
2026-04-26T14:43:16.787533,KYBER_TLS,2,50,20,9,1,479.861,
2026-04-26T14:43:17.377671,KYBER_TLS,2,50,20,10,1,430.449,
2026-04-26T14:43:18.032785,KYBER_TLS,2,50,20,11,1,530.566,
2026-04-26T14:43:18.557632,KYBER_TLS,2,50,20,12,1,420.661,
2026-04-26T14:43:20.161400,KYBER_TLS,2,50,20,13,1,1500.311,
2026-04-26T14:43:20.572556,KYBER_TLS,2,50,20,14,1,281.058,
2026-04-26T14:43:21.054157,KYBER_TLS,2,50,20,15,1,350.853,
2026-04-26T14:43:21.613600,KYBER_TLS,2,50,20,16,1,432.699,
2026-04-26T14:43:22.184616,KYBER_TLS,2,50,20,17,1,414.296,
2026-04-26T14:43:22.685329,KYBER_TLS,2,50,20,18,1,397.715,
2026-04-26T14:43:23.154918,KYBER_TLS,2,50,20,19,1,366.801,
2026-04-26T14:43:23.601208,KYBER_TLS,2,50,20,20,1,344.705,
2026-04-26T14:43:24.084150,KYBER_TLS,2,50,20,21,1,381.095,
2026-04-26T14:43:24.500684,KYBER_TLS,2,50,20,22,1,301.808,
2026-04-26T14:43:26.075024,KYBER_TLS,2,50,20,23,1,1424.191,
2026-04-26T14:43:26.544508,KYBER_TLS,2,50,20,24,1,367.27,
2026-04-26T14:43:27.293002,KYBER_TLS,2,50,20,25,1,634.477,
2026-04-26T14:43:27.856772,KYBER_TLS,2,50,20,26,1,459.525,
2026-04-26T14:43:28.515761,KYBER_TLS,2,50,20,27,1,548.676,
2026-04-26T14:43:30.021195,KYBER_TLS,2,50,20,28,1,1404.284,
2026-04-26T14:43:30.697327,KYBER_TLS,2,50,20,29,1,563.805,
2026-04-26T14:43:31.168698,KYBER_TLS,2,50,20,30,1,352.487,
2026-04-26T14:43:32.181475,KYBER_TLS,2,50,50,1,1,528.468,
2026-04-26T14:43:32.844225,KYBER_TLS,2,50,50,2,1,415.824,
2026-04-26T14:43:33.579770,KYBER_TLS,2,50,50,3,1,633.167,
2026-04-26T14:43:34.148984,KYBER_TLS,2,50,50,4,1,468.133,
2026-04-26T14:43:34.771880,KYBER_TLS,2,50,50,5,1,521.783,
2026-04-26T14:43:35.467848,KYBER_TLS,2,50,50,6,1,592.156,
2026-04-26T14:43:36.013522,KYBER_TLS,2,50,50,7,1,444.271,
2026-04-26T14:43:36.566530,KYBER_TLS,2,50,50,8,1,451.3,
2026-04-26T14:43:37.784180,KYBER_TLS,2,50,50,9,1,1083.003,
2026-04-26T14:43:39.536297,KYBER_TLS,2,50,50,10,1,1650.864,
2026-04-26T14:43:39.961675,KYBER_TLS,2,50,50,11,1,281.98,
2026-04-26T14:43:40.603892,KYBER_TLS,2,50,50,12,1,540.513,
2026-04-26T14:43:41.322494,KYBER_TLS,2,50,50,13,1,509.459,
2026-04-26T14:43:41.926743,KYBER_TLS,2,50,50,14,1,497.138,
2026-04-26T14:43:42.875140,KYBER_TLS,2,50,50,15,1,777.561,
2026-04-26T14:43:43.586235,KYBER_TLS,2,50,50,16,1,604.36,
2026-04-26T14:43:44.278848,KYBER_TLS,2,50,50,17,1,576.784,
2026-04-26T14:43:45.068686,KYBER_TLS,2,50,50,18,1,627.851,
2026-04-26T14:43:47.427746,KYBER_TLS,2,50,50,19,1,2206.015,
2026-04-26T14:43:48.256910,KYBER_TLS,2,50,50,20,1,637.893,
2026-04-26T14:43:49.074686,KYBER_TLS,2,50,50,21,1,642.872,
2026-04-26T14:43:49.633126,KYBER_TLS,2,50,50,22,1,268.214,
2026-04-26T14:43:50.798802,KYBER_TLS,2,50,50,23,1,1046.778,
2026-04-26T14:43:51.593005,KYBER_TLS,2,50,50,24,1,655.01,
2026-04-26T14:43:52.327846,KYBER_TLS,2,50,50,25,1,559.214,
2026-04-26T14:43:53.750051,KYBER_TLS,2,50,50,26,1,1308.178,
2026-04-26T14:43:54.329829,KYBER_TLS,2,50,50,27,1,478.732,
2026-04-26T14:43:54.689537,KYBER_TLS,2,50,50,28,1,257.939,
2026-04-26T14:43:55.406568,KYBER_TLS,2,50,50,29,1,607.805,
2026-04-26T14:43:56.012755,KYBER_TLS,2,50,50,30,1,413.24,
2026-04-26T14:43:57.251117,KYBER_TLS,3,50,0,1,1,773.965,
2026-04-26T14:43:58.092772,KYBER_TLS,3,50,0,2,1,734.131,
2026-04-26T14:43:58.680405,KYBER_TLS,3,50,0,3,1,412.742,
2026-04-26T14:43:59.573088,KYBER_TLS,3,50,0,4,1,786.142,
2026-04-26T14:44:00.326588,KYBER_TLS,3,50,0,5,1,645.631,
2026-04-26T14:44:01.462904,KYBER_TLS,3,50,0,6,1,1035.494,
2026-04-26T14:44:02.208411,KYBER_TLS,3,50,0,7,1,544.378,
2026-04-26T14:44:02.671558,KYBER_TLS,3,50,0,8,1,357.512,
2026-04-26T14:44:03.308821,KYBER_TLS,3,50,0,9,1,527.81,
2026-04-26T14:44:03.825534,KYBER_TLS,3,50,0,10,1,321.596,
2026-04-26T14:44:04.264034,KYBER_TLS,3,50,0,11,1,329.461,
2026-04-26T14:44:05.830780,KYBER_TLS,3,50,0,12,1,1393.098,
2026-04-26T14:44:07.437002,KYBER_TLS,3,50,0,13,1,1504.807,
2026-04-26T14:44:07.876892,KYBER_TLS,3,50,0,14,1,337.934,
2026-04-26T14:44:08.405638,KYBER_TLS,3,50,0,15,1,395.212,
2026-04-26T14:44:09.222307,KYBER_TLS,3,50,0,16,1,698.241,
2026-04-26T14:44:09.752290,KYBER_TLS,3,50,0,17,1,388.727,
2026-04-26T14:44:10.405953,KYBER_TLS,3,50,0,18,1,540.728,
2026-04-26T14:44:11.093378,KYBER_TLS,3,50,0,19,1,583.973,
2026-04-26T14:44:11.709345,KYBER_TLS,3,50,0,20,1,443.634,
2026-04-26T14:44:12.260686,KYBER_TLS,3,50,0,21,1,377.587,
2026-04-26T14:44:12.778702,KYBER_TLS,3,50,0,22,1,376.136,
2026-04-26T14:44:14.033584,KYBER_TLS,3,50,0,23,1,1124.071,
2026-04-26T14:44:14.709131,KYBER_TLS,3,50,0,24,1,574.624,
2026-04-26T14:44:15.412378,KYBER_TLS,3,50,0,25,1,602.487,
2026-04-26T14:44:16.052878,KYBER_TLS,3,50,0,26,1,519.932,
2026-04-26T14:44:16.778061,KYBER_TLS,3,50,0,27,1,622.541,
2026-04-26T14:44:17.692699,KYBER_TLS,3,50,0,28,1,813.691,
2026-04-26T14:44:18.785643,KYBER_TLS,3,50,0,29,1,950.501,
2026-04-26T14:44:19.365507,KYBER_TLS,3,50,0,30,1,475.195,
2026-04-26T14:44:20.486878,KYBER_TLS,3,50,20,1,1,644.35,
2026-04-26T14:44:20.979159,KYBER_TLS,3,50,20,2,1,386.879,
2026-04-26T14:44:21.512562,KYBER_TLS,3,50,20,3,1,432.094,
2026-04-26T14:44:22.194632,KYBER_TLS,3,50,20,4,1,514.743,
2026-04-26T14:44:22.692618,KYBER_TLS,3,50,20,5,1,392.803,
2026-04-26T14:44:23.395239,KYBER_TLS,3,50,20,6,1,599.931,
2026-04-26T14:44:24.055237,KYBER_TLS,3,50,20,7,1,515.39,
2026-04-26T14:44:24.454629,KYBER_TLS,3,50,20,8,1,286.647,
2026-04-26T14:44:25.016676,KYBER_TLS,3,50,20,9,1,432.925,
2026-04-26T14:44:25.644782,KYBER_TLS,3,50,20,10,1,495.609,
2026-04-26T14:44:26.114871,KYBER_TLS,3,50,20,11,1,341.306,
2026-04-26T14:44:26.582143,KYBER_TLS,3,50,20,12,1,332.74,
2026-04-26T14:44:27.197749,KYBER_TLS,3,50,20,13,1,478.676,
2026-04-26T14:44:27.725253,KYBER_TLS,3,50,20,14,1,424.521,
2026-04-26T14:44:28.333062,KYBER_TLS,3,50,20,15,1,500.345,
2026-04-26T14:44:28.906360,KYBER_TLS,3,50,20,16,1,431.049,
2026-04-26T14:44:29.392374,KYBER_TLS,3,50,20,17,1,362.395,
2026-04-26T14:44:29.879730,KYBER_TLS,3,50,20,18,1,371.952,
2026-04-26T14:44:30.554847,KYBER_TLS,3,50,20,19,1,547.914,
2026-04-26T14:44:31.065440,KYBER_TLS,3,50,20,20,1,390.004,
2026-04-26T14:44:31.562034,KYBER_TLS,3,50,20,21,1,393.98,
2026-04-26T14:44:32.039013,KYBER_TLS,3,50,20,22,1,370.697,
2026-04-26T14:44:32.625853,KYBER_TLS,3,50,20,23,1,432.551,
2026-04-26T14:44:33.159497,KYBER_TLS,3,50,20,24,1,411.707,
2026-04-26T14:44:33.797583,KYBER_TLS,3,50,20,25,1,501.028,
2026-04-26T14:44:34.484484,KYBER_TLS,3,50,20,26,1,541.53,
2026-04-26T14:44:35.148882,KYBER_TLS,3,50,20,27,1,558.576,
2026-04-26T14:44:35.859086,KYBER_TLS,3,50,20,28,1,592.414,
2026-04-26T14:44:36.396185,KYBER_TLS,3,50,20,29,1,419.458,
2026-04-26T14:44:37.035610,KYBER_TLS,3,50,20,30,1,504.805,
2026-04-26T14:44:37.763500,KYBER_TLS,3,50,50,1,1,311.952,
2026-04-26T14:44:38.416514,KYBER_TLS,3,50,50,2,1,551.995,
2026-04-26T14:44:38.964916,KYBER_TLS,3,50,50,3,1,429.504,
2026-04-26T14:44:39.337548,KYBER_TLS,3,50,50,4,1,271.028,
2026-04-26T14:44:39.931980,KYBER_TLS,3,50,50,5,1,486.445,
2026-04-26T14:44:40.523381,KYBER_TLS,3,50,50,6,1,463.136,
2026-04-26T14:44:41.097772,KYBER_TLS,3,50,50,7,1,469.243,
2026-04-26T14:44:42.486519,KYBER_TLS,3,50,50,8,1,1222.791,
2026-04-26T14:44:42.992603,KYBER_TLS,3,50,50,9,1,375.134,
2026-04-26T14:44:44.669835,KYBER_TLS,3,50,50,10,1,1576.104,
2026-04-26T14:44:45.261147,KYBER_TLS,3,50,50,11,1,473.914,
2026-04-26T14:44:45.831878,KYBER_TLS,3,50,50,12,1,469.813,
2026-04-26T14:44:46.460031,KYBER_TLS,3,50,50,13,1,489.351,
2026-04-26T14:44:46.966348,KYBER_TLS,3,50,50,14,1,390.98,
2026-04-26T14:44:47.604911,KYBER_TLS,3,50,50,15,1,469.23,
2026-04-26T14:44:48.006190,KYBER_TLS,3,50,50,16,1,286.477,
